央视卫视,#genre#
Sport TV NBA,http://usa3.iptvteam.org:8000/paulo/2016/77
Sport TV 1,http://usa3.iptvteam.org:8000/paulo/2016/81
Sport TV 1 HD,http://usa3.iptvteam.org:8000/paulo/2016/108
Sport TV 2,http://usa3.iptvteam.org:8000/paulo/2016/184
Sport TV 2 HD,http://usa3.iptvteam.org:8000/paulo/2016/102
Sport TV 3,http://usa3.iptvteam.org:8000/paulo/2016/79
Sport TV 3 HD,http://usa3.iptvteam.org:8000/paulo/2016/132
Sport TV 4,http://usa3.iptvteam.org:8000/paulo/2016/86
Sport TV 5,http://usa3.iptvteam.org:8000/paulo/2016/78
Eleven Sports 1,http://usa3.iptvteam.org:8000/paulo/2016/545
Eleven Sports 2,http://usa3.iptvteam.org:8000/paulo/2016/89
Eleven Sports 3,http://usa3.iptvteam.org:8000/paulo/2016/150
Eleven Sports 4,http://usa3.iptvteam.org:8000/paulo/2016/66
Eleven Sports 5,http://usa3.iptvteam.org:8000/paulo/2016/139
Eleven Sports 6,http://usa3.iptvteam.org:8000/paulo/2016/96
Sporting TV,http://usa3.iptvteam.org:8000/paulo/2016/526
Sporting TV HD,http://usa3.iptvteam.org:8000/paulo/2016/645

港澳频道,#genre#
香港有线新闻台,http://202.5.23.194/pls/tv/xgyxxwt
香港有线高清603台,http://202.5.23.194/pls/tv/xgyxgq603t
香港有线18台,http://202.5.23.194/pls/tv/xgyx18t
TVB无线新闻台,http://202.5.23.194/pls/tv/TVBwxxwt
TVB无线财经资讯台,http://202.5.23.194/pls/tv/TVBwxcjzxt
TVB翡翠台,http://202.5.23.194/pls/tv/TVBfct
TVB翡翠台,http://185.207.176.189:8080/channels/tv-81/playlist.m3u8
TVB明珠台,http://202.5.23.194/pls/tv/TVBmzt
TVBJ2,http://202.5.23.194/pls/tv/TVBJ2
ViuTV,http://202.5.23.194/pls/tv/ViuTV
ViuTV6,http://202.5.23.194/pls/tv/ViuTV6
NOW新闻台,http://202.5.23.194/pls/tv/NOWxwt
香港开电视,http://202.5.23.194/pls/tv/xgkds
港台电视31,http://202.5.23.194/pls/tv/gtds31
港台电视32,http://202.5.23.194/pls/tv/gtds32
中天新闻台,http://202.5.23.194/pls/tv/ztxwt
东森新闻台,http://202.5.23.194/pls/tv/dsxwt
东森财经新闻台,http://202.5.23.194/pls/tv/dscjxwt
壹新闻,http://202.5.23.194/pls/tv/yxw
寰宇新闻台,http://202.5.23.194/pls/tv/hyxwt
台视新闻台,http://202.5.23.194/pls/tv/tsxwt
中视新闻台,http://202.5.23.194/pls/tv/zsxwt
华视新闻台,http://202.5.23.194/pls/tv/hsxwt
TVBS新闻台,http://202.5.23.194/pls/tv/TVBSxwt
三立新闻台,http://202.5.23.194/pls/tv/slxwt
非凡新闻台,http://202.5.23.194/pls/tv/ffxwt
年代新闻台,http://202.5.23.194/pls/tv/ndxwt
民视新闻台,http://202.5.23.194/pls/tv/msxwt
民视第一台,http://202.5.23.194/pls/tv/msdyt
民视台湾台,http://202.5.23.194/pls/tv/mstwt
民视,http://202.5.23.194/pls/tv/ms
台视,http://202.5.23.194/pls/tv/ts
中视,http://202.5.23.194/pls/tv/zs
华视,http://202.5.23.194/pls/tv/hs
TVBSHD,http://202.5.23.194/pls/tv/TVBSHD
TVBS欢乐台,http://202.5.23.194/pls/tv/TVBShlt
三立台湾台,http://202.5.23.194/pls/tv/sltwt
东森超视,http://202.5.23.194/pls/tv/dscs
纬来体育台,http://202.5.23.194/pls/tv/wltyt
纬来日本台,http://202.5.23.194/pls/tv/wlrbt
纬来育乐台,http://202.5.23.194/pls/tv/wlylt
ELEVEN1,http://202.5.23.194/pls/tv/ELEVEN1
ELEVEN2,http://202.5.23.194/pls/tv/ELEVEN2
AXN,http://202.5.23.194/pls/tv/AXN
HBO,http://202.5.23.194/pls/tv/HBO

港澳测试,#genre#
CNN,https://htv-drm-live-cdn.fptplay.net/CDN-FPT02/CNN-SD-480p/playlist.m3u8
BBCWorldNews,https://htv-drm-live-cdn.fptplay.net/CDN-FPT02/BBCNEWS-SD-720p/playlist.m3u8
BBCEarth,https://livecdn.fptplay.net/qnetlive/bbcearth_2000.stream/chunklist.m3u8
Bloomberg,https://htv-drm-live-cdn.fptplay.net/CDN-FPT02/BLOOMBERG-SD-720p/playlist.m3u8
DWNews,https://livecdn.fptplay.net/world/dwenglish_hls.smil/chunklist_b2500000.m3u8
FOXHD,https://livecdn.fptplay.net/foxlive/foxhd_hls.smil/chunklist_b2500000.m3u8
FOXSport1,http://livecdn.fptplay.net/qnetlive/foxsports_2000.stream/chunklist.m3u8
FOXSport2,http://livecdn.fptplay.net/qnetlive/foxsports2_2000.stream/chunklist.m3u8
FOXSport3,http://livecdn.fptplay.net/qnetlive/foxsports3_2000.stream/chunklist.m3u8
FOXMovie,https://livecdn.fptplay.net/foxlive/foxmovieshd_hls.smil/chunklist_b2500000.m3u8
FOXFamilyMovie,https://livecdn.fptplay.net/hda/foxfamilymovies_2000.stream/chunklist.m3u8
FOXLife,https://livecdn.fptplay.net/foxlive/foxlifehd_2000.stream/chunklist.m3u8
TLC,https://livecdn.fptplay.net/qnetlive/travelliving_hls.smil/chunklist_b2500000.m3u8
KBSWorld,https://htv-drm-live-cdn.fptplay.net/CDN-FPT02/KBS-HD-720p/playlist.m3u8
探索频道,rtmp://ivi.bupt.edu.cn:1935/livetv/discovery
国家地理,rtmp://ivi.bupt.edu.cn:1935/livetv/natlgeo
Channel[V],rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
StarSports,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
[高清]港台電視31,https://cdn.hkdtmb.com/hls/31/index.m3u8
[高清]港台電視32,https://cdn.hkdtmb.com/hls/32/index.m3u8
[高清]港台電視33,https://cdn.hkdtmb.com/hls/33/index.m3u8
[高清]香港國際財經台,https://cdn.hkdtmb.com/hls/76/index.m3u8
[高清]香港開電視,https://cdn.hkdtmb.com/hls/77/index.m3u8
[高清]翡翠台,https://cdn.hkdtmb.com/hls/81/index.m3u8
[高清]翡翠台(720p),https://cdn.hkdtmb.com/hls/81_720/index.m3u8
[高清]J2台,https://cdn.hkdtmb.com/hls/82/index.m3u8
[高清]無綫新聞台,https://cdn.hkdtmb.com/hls/83/index.m3u8
[高清]明珠台,https://cdn.hkdtmb.com/hls/84/index.m3u8
[高清]明珠台(粵語聲道),https://cdn.hkdtmb.com/hls/84b/index.m3u8
[高清]無綫財經·資訊台,https://cdn.hkdtmb.com/hls/85/index.m3u8
[高清]ViuTV,https://cdn.hkdtmb.com/hls/99/index.m3u8
[高清]ViuTVSix,https://cdn.hkdtmb.com/hls/96/index.m3u8
TVBS新闻台,http://198.16.106.62:8278/streams/d/tvbs_n/playlist.m3u8
TVBS欢乐,http://198.16.106.62:8278/streams/d/tvbsgbk_twn/playlist.m3u8
TVBS,http://198.16.106.62:8278/streams/d/tvbs/playlist.m3u8
中天新闻,http://198.16.106.62:8278/streams/d/ctinews/playlist.m3u8
中天娱乐,http://198.16.106.62:8278/streams/d/ctient/playlist.m3u8
中天综合,http://198.16.106.62:8278/streams/d/ctizhonghe/playlist.m3u8
民视,http://198.16.106.62:8278/streams/d/ftvhd_taiwan/playlist.m3u8
民视台湾台,http://198.16.106.62:8278/streams/d/ftvtaiwan_twn/playlist.m3u8
三立台湾台,http://198.16.106.62:8278/streams/d/sanlitaiwan/playlist.m3u8
三立戏剧台,http://198.16.106.62:8278/sanlixiju_zero/playlist.m3u8
三立新聞,http://198.16.106.62:8278/streams/d/sanlinews_zero/playlist.m3u8
纬来日本台,http://198.16.106.62:8278/streams/d/videolandjapan_zero/playlist.m3u8
纬来电影台,http://198.16.106.62:8278/streams/d/videolandmovie_zero/playlist.m3u8
纬来精彩台,http://198.16.106.62:8278/streams/d/videolandspecial_zero/playlist.m3u8
纬来体育台,http://198.16.106.62:8278/streams/d/videolandsport_zero/playlist.m3u8
纬来戏剧台,http://198.16.106.62:8278/streams/d/videolandxiju_zero/playlist.m3u8
纬来综合台,http://198.16.106.62:8278/streams/d/videolandzonghe_zero/playlist.m3u8
亚洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
美食星球,http://198.16.106.62:8278/streams/d/foodplanet_zero/playlist.m3u8
亚洲旅游,http://198.16.106.62:8278/streams/d/tlcasia_zero/playlist.m3u8
MTV Live,http://198.16.106.62:8278/streams/d/mtvlive_zero/playlist.m3u8
ELTA体育3台,http://198.16.106.62:8278/streams/d/eltasport3_zero/playlist.m3u8
ELTA綜合台,http://198.16.106.62:8278/streams/d/eltazonghe_zero/playlist.m3u8
ELTA影劇台,http://198.16.106.62:8278/streams/d/eltadrama_zero/playlist.m3u8
NatGeo_People,http://198.16.106.62:8278/streams/d/natgeopeople_zero/playlist.m3u8
Discovery Eve,http://198.16.106.62:8278/streams/d/eve_zero/playlist.m3u8
BBC Earth ᴴᴰ,http://198.16.106.62:8278/streams/d/bbcearthᴴᴰ_zero/playlist.m3u8
BBC Earth Lifestyle,http://198.16.106.62:8278/streams/d/bbclifestyle_zero/playlist.m3u8
Luxe TV,http://198.16.106.62:8278/streams/d/luxetv_zero/playlist.m3u8
Nickelodeon,http://198.16.106.62:8278/streams/d/Nickelodeon/playlist.m3u8
Nick Jr,http://198.16.106.62:8278/streams/d/Nickjr/playlist.m3u8
Baby TV Eng,http://198.16.106.62:8278/streams/d/Babytv/playlist.m3u8
Kids TV,http://198.16.106.62:8278/streams/d/KidsTV/playlist.m3u8
CBeebies,http://198.16.106.62:8278/streams/d/Cbeebies/playlist.m3u8
Disney Channel,http://198.16.106.62:8278/streams/d/Disneyxd/playlist.m3u8
Disney Junior,http://198.16.106.62:8278/streams/d/Disneyjr/playlist.m3u8
鳳凰中文台,http://198.16.106.62:8278/streams/d/phoenixtv_hd/playlist.m3u8
鳳凰資訊台,http://198.16.106.62:8278/streams/d/phoenixinfo_hd/playlist.m3u8
鳳凰香港台,http://198.16.106.62:8278/streams/d/hkphoenix_twn/playlist.m3u8
翡翠台,http://198.16.106.62:8278/streams/d/Wlt/playlist.m3u8
astor AOD,http://198.16.106.62:8278/streams/d/AodHD/playlist.m3u8
無線新聞台,http://198.16.106.62:8278/streams/d/inews_twn/playlist.m3u8
有線新聞台,http://198.16.106.62:8278/streams/d/hkcnews_twn/playlist.m3u8
FOX,http://198.16.106.62:8278/streams/d/foxhd_zero/playlist.m3u8
HBO台湾,http://198.16.106.62:8278/streams/d/sundance_twn/playlist.m3u8
FOX犯罪電影,http://198.16.106.62:8278/streams/d/foxcrime_zero/playlist.m3u8
FOX動作電影,http://198.16.106.62:8278/streams/d/foxaction_zero/playlist.m3u8
FOX家庭電影,http://198.16.106.62:8278/streams/d/foxfamily_zero/playlist.m3u8
HBO原創電影,http://198.16.106.62:8278/streams/d/hbosignature_zero/playlist.m3u8

马来西亚,#genre#
[马来西亚]Maah TV,http://51.210.199.33/hls/stream.m3u8
[马来西亚]Celestial Classic 天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
[马来西亚]Bernama TV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
[马来西亚]TV1 (720p),http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
[马来西亚]TV2 (720p),http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
[马来西亚]NTV 7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
[马来西亚]Nat Geo WILD Asia,http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
[马来西亚]Astro AOD 311,http://185.180.221.194:8278/streams/d/AodHD/playlist.m3u8
[马来西亚]Astro Awani [Not 24/7],http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
[马来西亚]Astro Ceria,http://50.7.161.82:8278/streams/d/Ceria/playlist.m3u8
[马来西亚]Astro Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
[马来西亚]Astro Oasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
[马来西亚]Astro Prima,http://185.180.221.194:8278/streams/d/Prima/playlist.m3u8
[马来西亚]Astro Shuang Xing,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
[马来西亚]Astro 华丽台 (Astro Wah Lai Toi),http://185.180.221.194:8278/streams/d/Wlt/playlist.m3u8
[马来西亚]Astro 小太阳 (Astro Xiao Tai Yang) [Not 24/7],http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
[马来西亚]TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
[马来西亚]Naura (576p) [Not 24/7],http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
[马来西亚]8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
[马来西亚]TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
[马来西亚]TVB Xing He 星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
[马来西亚]TV Alhijrah,http://50.7.161.82:8278/streams/d/Alhijrah/playlist.m3u8
[马来西亚]Boo,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8


海外测试,#genre#
[英国]Qello Concerts by Stingray (1080p),https://csm-e-stv.tls1.yospace.com/csm/live/211935407.m3u8
[英国]Spotlight TV,https://securecontributions.sechls01.visionip.tv/live/securecontributions-securecontributions-spotlighttv-hsslive-25f-SD/chunklist.m3u8
[英国]Players TV (1080p),https://playerstv-samsunguk.amagi.tv/playlist.m3u8
[英国]Planet Knowledge (720p),https://vod365-planet-knowledge-1-gb.samsung.wurl.com/manifest/playlist.m3u8
[英国]The Box UK (576p),https://csm-e-boxplus.tls1.yospace.com/csm/extlive/boxplus01,thebox-alldev.m3u8?yo.up=http://boxtv-origin-elb.cds1.yospace.com/uploads/thebox/
[英国]Kerrang (576p),https://csm-e-boxplus.tls1.yospace.com/csm/extlive/boxplus01,kerrang-alldev.m3u8?yo.up=http://boxtv-origin-elb.cds1.yospace.com/uploads/kerrang/
[英国]Ahlulbayt TV,http://109.123.126.14:1935/live/livestream1.sdp/chunklist.m3u8
[英国]Movies Central (720p),https://alchimie-movies-central-2-gb.samsung.wurl.com/manifest/playlist.m3u8
[英国]People are Awesome (720p),https://jukin-peopleareawesome-2-gb.samsung.wurl.com/manifest/playlist.m3u8
[英国]Pocket watch (720p),https://pocketwatch-gb.samsung.wurl.com/manifest/playlist.m3u8
[英国]MMA TV (720p),https://alchimie-mmatv-1-gb.samsung.wurl.com/manifest/playlist.m3u8
[UK;IE]Nick Jr. Too (576p),http://212.224.98.213:2200/EX/Nick_Jr_Too-uk/index.m3u8?token=
[美国]Comet,http://content.uplynk.com/channel/3e45c6b5354a40f787e0b2aadb0f5d6a.m3u8
[美国]Screendreams,https://content.uplynk.com/channel/3e4b9cada2b74cf18977298804134a36.m3u8
[美国]Cheddar (720p),https://content.uplynk.com/channel/4ee18bd581dc4d3b90303e0cb9beeb0f.m3u8
[美国]Business Rockstars,https://content.uplynk.com/channel/7ad2b600b40b4a89933ab6981757f8b3.m3u8
[美国]KOMO News (KOMO-TV) (720p),https://content.uplynk.com/2c88dfe19e1447e6a6aa27e8e143a140.m3u8
[美国]WJLA,https://content.uplynk.com/40cec2bf074c40f08932da03ab4510be.m3u8
[美国]Galxy TV,https://content.uplynk.com/channel/f467430e4a8e49a59ff3183cf51092b2.m3u8
[美国]VH1,https://content.uplynk.com/channel/36953f5b6546464590d2fcd954bc89cf.m3u8?ct=c&expand=simulcast_standard&exp=1529767847&rn=-811303751&cid=36953f5b6546464590d2fcd954bc89cf&tc=1&sig=
[美国]TBD. (720p),https://content.uplynk.com/channel/1831163f97674328ad9f4b4814ed39c5.m3u8
[美国]Dungeon,https://content.uplynk.com/channel/5688add7ce704ce1a27ab62bb44044b9.m3u8
[美国]TD Ameritrade Network,https://content.uplynk.com/channel/f9aafa1f132e40af9b9e7238bc18d128.m3u8
[美国]Top Stories by Newsy (720p),http://content.uplynk.com/channel/04cce35dcd994bbc82d61805ae67a65f.m3u8
[美国]KMTV Omaha,https://content.uplynk.com/4a09fbea28ef4f32bce095e9eae04bd8.m3u8
[美国]Watch it Scream !,https://content.uplynk.com/channel/29aff31fecb848ab9044369db2d61642.m3u8
[美国]Charge!,http://content.uplynk.com/channel/37eb732888614810b512fdd82604244e.m3u8
[美国]FrightFlix,https://content.uplynk.com/channel/4b3fda1ff2c24556bc2c6034307d117d.m3u8
[美国]Top Stories by Newsy,https://content.uplynk.com/channel/33c48f602cfd4474b957eb4ad999caf8.m3u8
[美国]National Geographic,https://livecdn.fptplay.net/foxlive/natgeohd_hls.smil/playlist.m3u8
[美国]National Geographic,https://livecdn.fptplay.net/foxlive/natgeohd_hls.smil/chunklist_b2500000.m3u8
[美国]Outdoor Channel,https://livecdn.fptplay.net/world/outdoorfhd_hls.smil/playlist.m3u8
[美国]Outdoor Channel,https://livecdn.fptplay.net/world/outdoorfhd_hls.smil/chunklist_b2500000.m3u8
[美国]Yahoo! News,https://content.uplynk.com/channel/411ba7ca8cb6403a9e73509e49c3a77b.m3u8
[美国]KTLA 5 (720p),https://content.uplynk.com/channel/6cbf2d32a5384dc1b787539b1102433c.m3u8
[美国]Santa and the Three Bears (480p),https://cloudfront.tubi.video/21df8036-fa23-49ff-9877-8af983546d2b/elw3phlf/stream.m3u8
[美国]WFTV Channel 9 - Florida - Orlando (720p),https://d3nzocdfkx2ybv.cloudfront.net/in/cmg-wftve2-hls-v3/live.m3u8
[美国]WTGS FOX 28 Savannah GA (720p),https://content.uplynk.com/channel/e56ba52a1b9d45ad8c8a033fd83fe480.m3u8
[美国]Las Vegas - 13 Action News (720p),https://content.uplynk.com/channel/39919d3f7a074eefa8bf579214e952f9.m3u8?ad=live
[美国]Las Vegas - 13 Action News (720p),https://content.uplynk.com/channel/39919d3f7a074eefa8bf579214e952f9.m3u8
[美国]WPEC CBS12 News (720p),https://content.uplynk.com/channel/0123b306191a4307a31b9fb573213fd3.m3u8
[美国]NASA TV Media (720p),https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master.m3u8
[美国]Newsmax HD,https://nmxairy.akamaized.net/hls/live/529965/Live_1/index_1080.m3u8
[美国]NASA TV Public (720p),https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master.m3u8
[美国]NASA TV Public,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
[美国]Nature Live - Forest Live (Bumblebee),https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c953836932c837b49397355/playlist.m3u8
[美国]Nature Live - Sunset Live (Bumblebee),https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c9538a5932c837b4939735b/playlist.m3u8
[美国]Nature Live - Lake Live(Bumblebee),https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c95385c932c837b49397356/playlist.m3u8
[美国]Nature Live - Mountain Live (Bumblebee),https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c95387b932c837b49397357/playlist.m3u8
[美国]MTV Biggest Pop,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5e1509fb7809fd000949e39b/master.m3u8?deviceId=8f35210d-be26-5e0d-8c57-d0f910026ee7&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=8f35210d-be26-5e0d-8c57-d0f910026ee7&embedPartner=rokuChannel&appName=rokuchannel
[美国]LIT,https://studio1-lit-plex.amagi.tv/playlist.m3u8
[美国]American Horrors (480p),http://170.178.189.66:1935/live/Stream1/playlist.m3u8
[美国]Popstar! TV,http://a.jsrdn.com/broadcast/wAlxn4cs/cupertino10_360p_1000000.m3u8
[美国]Stingray Urban Beats (STIRR) (1080p),https://ott-linear-channels.stingray.com/hls/stirr/133.m3u8
[美国]Stingray Rock Alternative (STIRR) (1080p),https://ott-linear-channels.stingray.com/hls/stirr/102.m3u8
[美国]Hunt Channel,https://1111296894.rsc.cdn77.org/LS-ATL-56868-1/mono.m3u8
[美国]UCTV - University of California (720p),https://59e8e1c60a2b2.streamlock.net/509/509.stream/playlist.m3u8
[美国]Red Apple 21 (Fairfax County Public Schools),https://cs.ebmcdn.net/eastbay-live-hs-1/fcps/mp4:fcps/playlist.m3u8
[美国]Hunt Channel (1080p),https://1111296894.rsc.cdn77.org/LS-ATL-56868-1/index.m3u8
[美国]TBN KPAZ-DT1 (720p),https://v-px.mybtv.net/event/50/1280x720.m3u8?start_time=2021-05-16T23%3A45%3A00%2B00%3A00&end_time=2023-05-17T05%3A00%3A00%2B00%3A00&env=prd&uid=33630
[美国]The Outdoor Cooking Channel (480p),http://edge1.tikilive.com:1935/unrestricted_tikilive/25947/amlst:NWKlw6jwyXpz/playlist.m3u8
[美国]Stingray Pop Adult (STIRR) (1080p),https://ott-linear-channels.stingray.com/hls/stirr/104.m3u8
[美国]NBC 5 (KSDK),https://livevideo01.ksdk.com/hls/live/2014965/newscasts/live.m3u8
[美国]Monarch Channel,https://a.jsrdn.com/broadcast/0c9a09c94c/+0000/high/c.m3u8
[美国]Retro TV,https://bcovlive-a.akamaihd.net/5e531be3ed6c41229b2af2d9bffba88d/us-east-1/6183977686001/playlist.m3u8
[美国]nosey | Divorce Court,https://stitcheraws.unreel.me/wse-node02.powr.com/powr/ngrp:5eb1e76d1474f9020c06f9ee_all/playlist.m3u8
[美国]ActionMAX,http://31.220.41.88:8081/live/us-cinemaxaction.stream/playlist.m3u8
[美国]KCRT-TV,http://granicusliveus3-a.akamaihd.net/richmond/G0034_002/chunklist.m3u8
[美国]White Plains Community Media (360p),https://stream.swagit.com/live-edge/whiteplainsny/smil:std-4x3-1-b/playlist.m3u8
[美国]The Heartland Network,https://bcovlive-a.akamaihd.net/1ad942d15d9643bea6d199b729e79e48/us-east-1/6183977686001/playlist.m3u8
[美国]Seattle Channel - Washington (STIRR) (720p),https://wowzaprod188-i.akamaihd.net/hls/live/730322/3fa8d5f5/playlist.m3u8
[美国]Sports Grid (720p),https://playout4multirtmp.tulix.tv/live6/Stream1/playlist.m3u8
[美国]Cinemax,http://31.220.41.88:8081/live/us-cinemax.stream/playlist.m3u8
[美国]SafeTV (1080p),http://18.191.91.130:1935/live/safetv/playlist.m3u8
[美国]Celebrity Scene TV,https://playout4multirtmp.tulix.tv/live8/Stream1/playlist.m3u8
[美国]New K-Movies (720p),https://newidco-newmovies-1.samsung.wurl.com/manifest/playlist.m3u8
[美国]HISTORY,https://liveanevia.mncnow.id/live/eds/History/sa_dash_vmx/History.mpd
[美国]Camera Smile TV,https://playout4multirtmp.tulix.tv/live7/Stream1/playlist.m3u8
[美国]Gusto TV,https://a.jsrdn.com/broadcast/ebf95254ca/+0000/c.m3u8
[美国]WXYZ ABC 7 Detroit,https://content-auso2.uplynk.com/channel/9c9e4e410b5a471391c116166d8c010e.m3u8
[美国]People are Awesome (720p),https://jukin-peopleareawesome-1.samsung.wurl.com/manifest/playlist.m3u8
[美国]LN Sports,https://d39jokgb64z0et.cloudfront.net/dist/localnow/86/hls/master/playlist.m3u8
[美国]The Southeastern Channel,http://147.174.13.196/live/WIFI-1296k-540p/WIFI-1296k-540p.m3u8
[美国]Nature Live - Rivers Live (Bumblebee),https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c95388f932c837b4939735a/playlist.m3u8
[美国]CCX1,http://156.142.85.152/live/WIFI-2096k-1080p/WIFI-2096k-1080p.m3u8
[美国]Outside TV Plus,https://outsidetvplus-xumo.amagi.tv/hls/amagi_hls_data_outsidetv-outsidetvplusxumo/CDN/master.m3u8
[美国]KTLA 5 (Los Angeles) (720p),https://bozztv.com/teleyupp1/teleup-N8qwnqgUq2/playlist.m3u8
[美国]Nature Live - Tropics Live (Bumblebee),https://stitcheraws.unreel.me/wse-node02.powr.com/live/5c9538b9932c837b4939735c/playlist.m3u8
[美国]Lets Play Minecraft (Bumblebee),https://stitcheraws.unreel.me/wse-node02.powr.com/live/5e2625700145130f25474624/playlist.m3u8
[美国]Jewish Life TV (480p),https://d3svwuchx5fp62.cloudfront.net/rtplive/smil:jltv.smil/playlist.m3u8
[美国]MTV Block Party,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5e150a3d73fd3f00094f722f/master.m3u8?deviceId=8f35210d-be26-5e0d-8c57-d0f910026ee7&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=8f35210d-be26-5e0d-8c57-d0f910026ee7&embedPartner=rokuChannel&appName=rokuchannel
[美国]Outdoor America (STIRR) (720p),https://obsession-media-sinclair.samsung.wurl.com/manifest/playlist.m3u8
[美国]Lively Place,https://aenetworks-ae-1.plex.wurl.com/manifest/playlist.m3u8
[美国]People Are Awesome (Australia),https://jukin-peopleareawesome-2-au.samsung.wurl.com/manifest/playlist.m3u8
[美国]QVTV,https://qvmstream.tulix.tv/720p/720p/chunklist_w1600218747.m3u8
[美国]Mystery Science Theater 3000,https://mst3k-localnow.amagi.tv/playlist.m3u8
[美国]MovieSphere UK,https://moviesphereuk-rakuten.amagi.tv/playlist.m3u8
[美国]Fun Roads (720p),http://104.143.4.5:2080/funroads.m3u8
[美国]PAC 12 Insider (1080p),https://pac12-samsungus.amagi.tv/playlist.m3u8
[美国]Revolt,https://bozztv.com/teleyupp/teleup-revolt/playlist.m3u8
[美国]ST-TV | Fuel TV (1080p),https://stream.ads.ottera.tv/playlist.m3u8?network_id=516
[美国]MovieSphere,https://moviesphere-plex.amagi.tv/playlist.m3u8
[美国]MavTV HD,https://bozztv.com/teleyupp/teleup-mavtv/mono.m3u8
[美国]MavTV HD,https://bozztv.com/teleyupp/teleup-mavtv/playlist.m3u8
[美国]BUTV10 (Boston University),http://butv10-livestream.bu.edu/live/WIFI-2096k-1080p/WIFI-2096k-1080p.m3u8
[美国]Gospel Truth TV,https://bstna.tulix.tv/live/bs_2m/index.m3u8
[美国]JBS,http://uni8rtmp.tulix.tv:1935/shalomtv-pc/smil:shalomtv.smil/master.m3u8
[美国]Toon Goggles (720p),https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=37
[美国]CTN (WFGC),http://hls1.livestreamingcdn.com:1935/livecdn631/myStream.sdp/playlist.m3u8
[美国]Grit,https://bozztv.com/teleyupp/teleup-grit/playlist.m3u8
[美国]Outside TV (720p),https://outside-tv.samsung.wurl.com/manifest/playlist.m3u8
[美国]WGN 9 (Chicago),https://bozztv.com/teleyupp1/teleup-mBm5MQ50rA/playlist.m3u8
[美国]SYFY,https://bozztv.com/teleyupp/teleup-syfy/playlist.m3u8
[美国]Toon Googles,https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=36
[美国]The 360 Channel,https://www.filmon.com/vr-streams/4136.high/playlist.m3u8
[美国]Connecticut Network (720p),http://video.ct-n.com/live/ctnstream/playlist.m3u8
[美国]WHPR (720p),http://162.244.81.156:1935/whprtv33roku/whprtv33roku/playlist.m3u8
[美国]Pac 12 Insider,https://pac12-redbox.amagi.tv/hls/amagi_hls_data_pac-12AAA-pac12-redbox/CDN/playlist.m3u8
[美国]Pac 12 Insider,https://pac12-redbox.amagi.tv/hls/amagi_hls_data_pac-12AAA-pac12-redbox/CDN/playlist.m3u8?deviceid=&is_lat=&subp=RedboxdesktopWebWindows
[美国]People TV HD,https://peopletv-oo.akamaized.net/playlist720p.m3u8
[美国]CT-N Court Feed,http://video.ct-n.com/live/ctnSupreme/playlist_DVR.m3u8
[美国]SKWAD (720p),https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=71
